persona_id,name,plan,age,lang,profile,xp,flight_level,momentum_score,momentum_league,active_weeks,weekly_scores,maturity_index,maturity_rank,cmi,rmi,route_proven,route_proven_count,breadth_index,breadth_descriptor,trust_state,title_eligibility,prestige_pei,prestige_nomination,achievements,achievement_ids,cxw,sex,team_contrib,practical,capstone,missions,integrity_hold,clusters,horizons,ldb_mastery_eligible,ldb_momentum_eligible,expected,issues,result
SYN-0318,Synthetic 318,Expedition,adult,en,low_act_high_ev,900,4,53.33,Silver,8,40.0|10.0|40.0|50.0|50.0|60.0|70.0|50.0,63.75,Pathfinder,100.0,100.0,1,1,18.25,Focused,POSITIVE_STANDING,PROGRESS_VISIBLE,73.9,NOT_ELIGIBLE,4,ACH-CAP-001|ACH-EVD-001|ACH-MST-001|ACH-TEAM-001,0,0,2,7,1,0,0,2,OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS
SYN-0319,Synthetic 319,WingPass,adult,en,experienced,1205,5,77.5,Platinum,8,75.0|50.0|50.0|85.0|75.0|75.0|70.0|85.0,86.25,Vanguard,100.0,100.0,1,2,60.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,80.0,ELIGIBLE_ASCENDANT_NOMINATION,8,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,0,1,1,8,1,5,0,6,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0320,Synthetic 320,Expedition,adult,en,paid_idle,0,1,0.0,Iron,0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,0.0,Hatchling,0.0,0.0,0,0,0.0,Focused,UNESTABLISHED,NOT_ELIGIBLE,1.5,NOT_ELIGIBLE,0,,0,0,0,0,0,0,0,0,,0,0,"{'xp': '0_or_near', 'momentum': 'Iron', 'mastery': 'none', 'route_proven': 'no'}",,PASS
SYN-0321,Synthetic 321,FlightPass,adult,ar,merit,1255,5,80.83,Platinum,8,40.0|75.0|85.0|90.0|85.0|75.0|75.0|50.0,63.75,Pathfinder,86.0,86.0,1,1,50.75,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,73.7,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,6,1,6,0,6,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0322,Synthetic 322,FlightPass,adult,en,returning,225,2,39.17,Bronze,4,75.0|0.0|0.0|55.0|0.0|0.0|55.0|50.0,40.0,Scout,83.33,49.0,0,0,27.5,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,40.2,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-EVD-002|ACH-RET-001,0,0,0,2,0,5,0,3,BLD|OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0323,Synthetic 323,Expedition,minor,ar,minor_ar,550,3,64.17,Gold,7,75.0|60.0|50.0|75.0|50.0|0.0|75.0|50.0,42.5,Scout,83.33,49.0,0,0,45.0,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,60.45,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,5,0,4,0,4,BLD|LED|OPR|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0324,Synthetic 324,OpenFlight,adult,en,a11y_compressed,240,2,27.5,Iron,3,0.0|40.0|0.0|75.0|50.0|0.0|0.0|0.0,37.5,Scout,95.0,49.0,0,0,5.0,Focused,NORMAL,NOT_ELIGIBLE,35.95,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,3,0,1,0,1,OPR,0,0,{'baseline': 'ok'},,PASS
SYN-0325,Synthetic 325,WingPass,adult,en,team_passenger,110,2,20.0,Iron,3,0.0|0.0|40.0|0.0|40.0|0.0|0.0|40.0,22.5,Hatchling,66.67,49.0,0,0,5.0,Focused,NORMAL,NOT_ELIGIBLE,26.45,NOT_ELIGIBLE,2,ACH-ACT-001|ACH-EVD-001,0,0,0,1,0,1,0,1,BLD,0,0,{'full_mastery_from_team': 'no'},,PASS
SYN-0326,Synthetic 326,Expedition,adult,ar,team_strong,1470,5,78.33,Platinum,8,65.0|85.0|75.0|10.0|65.0|85.0|85.0|75.0,66.25,Specialist,83.33,83.33,1,1,50.75,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,80.4,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,8,5,1,7,0,6,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0327,Synthetic 327,FlightPass,adult,en,integrity,300,3,42.5,Bronze,6,50.0|0.0|40.0|10.0|65.0|50.0|0.0|40.0,42.5,Scout,76.67,49.0,0,0,33.75,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,43.95,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,2,0,3,0,3,BLD|OPR|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0328,Synthetic 328,WingPass,adult,en,popular_weak,350,3,46.67,Silver,6,0.0|50.0|50.0|10.0|0.0|40.0|60.0|70.0,15.0,Hatchling,0.0,0.0,0,0,32.5,Expanding,NORMAL,NOT_ELIGIBLE,17.5,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,0,0,5,0,4,OPR|PRT,0,1,"{'mastery_from_popularity': 'no', 'prestige_from_popularity': 'no'}",,PASS
SYN-0329,Synthetic 329,OpenFlight,adult,en,steady,1005,5,70.0,Gold,6,75.0|0.0|50.0|65.0|0.0|60.0|85.0|85.0,66.25,Specialist,81.67,81.67,1,1,57.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,76.15,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,2,3,1,5,0,6,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0330,Synthetic 330,OpenFlight,adult,ar,new,280,2,41.67,Bronze,6,50.0|50.0|10.0|40.0|0.0|40.0|60.0|0.0,10.0,Hatchling,15.0,15.0,0,0,38.75,Expanding,NORMAL,NOT_ELIGIBLE,20.75,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,0,0,4,0,4,BLD|LED|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0331,Synthetic 331,MeritRoute,adult,ar,steady,1030,5,73.33,Gold,7,40.0|50.0|75.0|80.0|0.0|65.0|85.0|85.0,63.75,Pathfinder,81.67,81.67,1,1,50.75,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,72.4,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,5,1,5,0,6,BLD|LED|OPR,1,1,{'baseline': 'ok'},,PASS
SYN-0332,Synthetic 332,Expedition,adult,ar,high_act_low_ev,910,4,58.33,Silver,8,40.0|60.0|70.0|50.0|60.0|50.0|50.0|60.0,15.0,Hatchling,0.0,0.0,0,0,70.0,Integrated,NORMAL,NOT_ELIGIBLE,27.5,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,3,0,0,18,0,9,BLD|LED|OPR|PRT,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS
SYN-0333,Synthetic 333,FlightPass,adult,en,low_act_high_ev,930,4,57.5,Silver,8,65.0|50.0|50.0|60.0|50.0|50.0|70.0|50.0,63.75,Pathfinder,100.0,100.0,1,1,29.5,Expanding,POSITIVE_STANDING,PROGRESS_VISIBLE,73.65,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-MST-001|ACH-TEAM-001,0,0,1,8,1,1,0,3,OPR|PRT,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS
SYN-0334,Synthetic 334,FlightPass,adult,en,experienced,1010,5,65.83,Gold,8,40.0|50.0|50.0|75.0|60.0|85.0|10.0|75.0,86.25,Vanguard,100.0,100.0,1,2,65.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,81.0,ELIGIBLE_ASCENDANT_NOMINATION,8,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,0,1,1,5,1,5,0,7,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0335,Synthetic 335,FlightPass,adult,ar,new,260,2,31.67,Bronze,4,50.0|60.0|0.0|40.0|0.0|0.0|40.0|0.0,42.5,Scout,85.0,49.0,0,0,22.5,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,41.7,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,2,0,2,0,2,LED|OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0336,Synthetic 336,WingPass,adult,en,merit,1040,5,73.33,Gold,8,75.0|85.0|50.0|50.0|50.0|80.0|75.0|75.0,63.75,Pathfinder,85.0,85.0,1,1,45.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,72.4,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,3,1,5,0,5,BLD|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0337,Synthetic 337,WingPass,adult,ar,returning,150,2,28.33,Iron,5,10.0|0.0|0.0|40.0|0.0|65.0|15.0|40.0,22.5,Hatchling,76.67,49.0,0,0,22.5,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,34.45,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-EVD-002|ACH-RET-001,0,0,0,1,0,4,0,2,BLD|OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0338,Synthetic 338,WingPass,minor,ar,minor_ar,200,2,25.83,Iron,4,40.0|0.0|0.0|40.0|0.0|0.0|65.0|10.0,27.5,Hatchling,66.67,49.0,0,0,16.25,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,35.7,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-TEAM-001,0,0,1,1,0,2,0,2,BLD,0,1,{'baseline': 'ok'},,PASS
SYN-0339,Synthetic 339,MeritRoute,adult,en,a11y_compressed,380,3,39.17,Bronze,4,50.0|0.0|0.0|75.0|70.0|0.0|40.0|0.0,45.0,Scout,85.0,49.0,0,0,27.5,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,45.2,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,2,0,3,0,3,BLD|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0340,Synthetic 340,OpenFlight,adult,en,team_passenger,165,2,16.67,Iron,2,50.0|0.0|0.0|0.0|0.0|0.0|50.0|0.0,5.0,Hatchling,0.0,0.0,0,0,22.5,Focused,NORMAL,NOT_ELIGIBLE,10.5,NOT_ELIGIBLE,2,ACH-ACT-001|ACH-LRN-001,0,0,0,0,0,2,0,2,BLD|PRT,0,0,{'full_mastery_from_team': 'no'},,PASS
SYN-0341,Synthetic 341,MeritRoute,adult,en,team_strong,1315,5,72.5,Gold,8,50.0|85.0|20.0|75.0|60.0|60.0|75.0|80.0,66.25,Specialist,86.0,86.0,1,1,45.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,80.2,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,6,6,1,4,0,5,BLD|LED|OPR,1,1,{'baseline': 'ok'},,PASS
SYN-0342,Synthetic 342,WingPass,adult,en,integrity,565,3,68.33,Gold,7,40.0|85.0|50.0|85.0|75.0|50.0|0.0|65.0,45.0,Scout,86.67,49.0,0,0,50.0,Multi-Horizon,POSITIVE_STANDING,NOT_ELIGIBLE,47.2,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,2,0,5,0,5,BLD|LED|OPR|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0343,Synthetic 343,MeritRoute,adult,en,popular_weak,305,3,45.0,Silver,5,0.0|50.0|60.0|60.0|0.0|40.0|60.0|0.0,27.5,Hatchling,70.0,49.0,0,0,33.75,Expanding,NORMAL,NOT_ELIGIBLE,34.7,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,1,0,4,0,3,BLD|OPR|PRT,0,1,"{'mastery_from_popularity': 'no', 'prestige_from_popularity': 'no'}",,PASS
SYN-0344,Synthetic 344,FlightPass,adult,ar,steady,1005,5,74.17,Gold,7,65.0|60.0|85.0|75.0|0.0|75.0|50.0|85.0,66.25,Specialist,86.0,86.0,1,1,67.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,79.45,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,2,5,1,7,0,8,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0345,Synthetic 345,OpenFlight,adult,en,new,235,2,31.67,Bronze,4,0.0|0.0|40.0|0.0|50.0|50.0|50.0|0.0,22.5,Hatchling,70.0,49.0,0,0,33.75,Expanding,NORMAL,NOT_ELIGIBLE,32.2,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,1,0,3,0,3,BLD|LED|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0346,Synthetic 346,FlightPass,adult,en,steady,920,4,68.33,Gold,6,50.0|50.0|75.0|85.0|0.0|65.0|85.0|0.0,63.75,Pathfinder,78.33,78.33,1,1,67.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,69.9,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,2,1,6,0,8,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0347,Synthetic 347,MeritRoute,adult,en,high_act_low_ev,600,4,55.0,Silver,7,0.0|40.0|60.0|60.0|10.0|60.0|60.0|50.0,15.0,Hatchling,0.0,0.0,0,0,60.0,Multi-Horizon,NORMAL,NOT_ELIGIBLE,23.0,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,0,0,12,0,7,BLD|LED|OPR|PRT,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS
SYN-0348,Synthetic 348,WingPass,adult,en,low_act_high_ev,1035,5,60.83,Gold,8,65.0|60.0|60.0|50.0|50.0|80.0|50.0|50.0,66.25,Specialist,100.0,100.0,1,1,29.5,Expanding,POSITIVE_STANDING,PROGRESS_VISIBLE,78.65,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-MST-001|ACH-TEAM-001,0,0,3,8,1,1,0,3,BLD|OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS
SYN-0349,Synthetic 349,MeritRoute,adult,en,experienced,1055,5,67.5,Gold,8,65.0|50.0|60.0|85.0|50.0|85.0|50.0|60.0,86.25,Vanguard,100.0,100.0,1,2,65.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,81.0,ELIGIBLE_ASCENDANT_NOMINATION,8,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,0,1,1,7,1,4,0,7,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0350,Synthetic 350,OpenFlight,adult,ar,new,340,3,41.67,Bronze,6,40.0|60.0|60.0|10.0|40.0|0.0|40.0|0.0,45.0,Scout,76.67,49.0,0,0,22.5,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,44.2,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,2,0,2,0,2,BLD|OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0351,Synthetic 351,Expedition,adult,ar,merit,910,4,68.33,Gold,7,40.0|50.0|75.0|60.0|85.0|75.0|65.0|0.0,58.75,Pathfinder,81.67,81.67,1,1,60.0,Multi-Horizon,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,67.25,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001,0,0,0,3,1,5,0,7,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0352,Synthetic 352,OpenFlight,adult,en,returning,450,3,52.5,Silver,5,50.0|0.0|0.0|55.0|85.0|0.0|50.0|75.0,45.0,Scout,86.67,49.0,0,0,27.5,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,56.95,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-RET-001|ACH-TEAM-001,0,0,1,5,0,5,0,3,LED|OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0353,Synthetic 353,Expedition,minor,ar,minor_ar,425,3,51.67,Silver,6,50.0|75.0|60.0|0.0|65.0|10.0|50.0|0.0,45.0,Scout,85.0,49.0,0,0,45.0,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,46.2,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,2,0,5,0,4,BLD|LED|OPR|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0354,Synthetic 354,WingPass,adult,en,a11y_compressed,130,2,28.33,Iron,4,40.0|0.0|0.0|0.0|40.0|0.0|40.0|50.0,22.5,Hatchling,66.67,49.0,0,0,16.25,Focused,NORMAL,NOT_ELIGIBLE,28.7,NOT_ELIGIBLE,2,ACH-ACT-001|ACH-EVD-001,0,0,0,1,0,2,0,2,PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0355,Synthetic 355,OpenFlight,adult,en,team_passenger,260,2,27.5,Iron,3,0.0|75.0|0.0|0.0|0.0|40.0|0.0|50.0,37.5,Scout,85.0,49.0,0,0,22.5,Focused,NORMAL,NOT_ELIGIBLE,34.7,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,2,0,2,0,2,BLD|LED,0,0,{'full_mastery_from_team': 'no'},,PASS
SYN-0356,Synthetic 356,Expedition,adult,en,team_strong,1130,5,62.5,Gold,7,65.0|60.0|50.0|75.0|0.0|75.0|20.0|50.0,66.25,Specialist,81.67,81.67,1,1,45.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,78.9,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LIVE-001|ACH-MST-001|ACH-TEAM-001,0,0,4,5,1,3,0,5,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0357,Synthetic 357,Expedition,adult,en,integrity,515,3,60.83,Gold,8,50.0|85.0|50.0|60.0|60.0|50.0|60.0|50.0,40.0,Scout,80.0,49.0,0,0,38.75,Expanding,NORMAL,NOT_ELIGIBLE,37.95,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,2,0,5,0,4,BLD|OPR|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0358,Synthetic 358,FlightPass,adult,en,popular_weak,240,2,35.83,Bronze,5,40.0|10.0|0.0|0.0|40.0|75.0|0.0|50.0,27.5,Hatchling,70.0,49.0,0,0,33.75,Expanding,NORMAL,NOT_ELIGIBLE,34.7,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,1,0,4,0,3,BLD|LED|OPR,0,1,"{'mastery_from_popularity': 'no', 'prestige_from_popularity': 'no'}",,PASS
SYN-0359,Synthetic 359,OpenFlight,adult,ar,steady,960,4,74.17,Gold,7,65.0|85.0|75.0|75.0|0.0|70.0|15.0|75.0,63.75,Pathfinder,83.33,83.33,1,1,39.5,Expanding,POSITIVE_STANDING,PROGRESS_VISIBLE,70.65,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,3,1,5,0,5,OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0360,Synthetic 360,WingPass,adult,ar,new,350,3,51.67,Silver,6,0.0|40.0|75.0|50.0|85.0|10.0|0.0|50.0,45.0,Scout,80.0,49.0,0,0,27.5,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,45.2,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,2,0,3,0,3,BLD|LED,0,1,{'baseline': 'ok'},,PASS
SYN-0361,Synthetic 361,MeritRoute,adult,en,steady,720,4,62.5,Gold,7,75.0|75.0|50.0|65.0|0.0|60.0|50.0|50.0,55.0,Pathfinder,75.0,75.0,1,1,55.0,Multi-Horizon,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,54.75,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001,0,0,0,1,1,6,0,6,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0362,Synthetic 362,MeritRoute,adult,ar,high_act_low_ev,660,4,53.33,Silver,8,50.0|50.0|50.0|50.0|60.0|50.0|60.0|50.0,7.5,Hatchling,0.0,0.0,0,0,70.0,Integrated,NORMAL,NOT_ELIGIBLE,20.0,NOT_ELIGIBLE,2,ACH-ACT-001|ACH-LRN-001,0,0,0,0,0,18,0,9,BLD|LED|OPR|PRT,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS
SYN-0363,Synthetic 363,OpenFlight,adult,ar,low_act_high_ev,920,4,53.33,Silver,8,50.0|50.0|50.0|50.0|50.0|70.0|50.0|50.0,61.25,Pathfinder,100.0,100.0,1,1,18.25,Focused,POSITIVE_STANDING,PROGRESS_VISIBLE,71.4,NOT_ELIGIBLE,4,ACH-CAP-001|ACH-EVD-001|ACH-MST-001|ACH-TEAM-001,0,0,1,8,1,0,0,2,OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS
SYN-0364,Synthetic 364,FlightPass,adult,en,experienced,1140,5,73.33,Gold,7,40.0|85.0|85.0|60.0|60.0|85.0|0.0|65.0,86.25,Vanguard,100.0,100.0,1,2,70.0,Integrated,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,87.0,ELIGIBLE_ASCENDANT_NOMINATION,8,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,0,1,3,6,1,5,0,8,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0365,Synthetic 365,OpenFlight,adult,en,new,130,2,21.67,Iron,4,40.0|10.0|0.0|0.0|0.0|40.0|0.0|40.0,27.5,Hatchling,70.0,49.0,0,0,22.5,Focused,NORMAL,NOT_ELIGIBLE,32.45,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-TEAM-001,0,0,1,1,0,2,0,2,BLD|LED,0,1,{'baseline': 'ok'},,PASS
SYN-0366,Synthetic 366,MeritRoute,adult,en,merit,895,4,56.67,Silver,6,40.0|50.0|85.0|0.0|65.0|20.0|80.0|0.0,63.75,Pathfinder,81.67,81.67,1,1,40.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,70.4,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,3,1,4,0,4,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0367,Synthetic 367,WingPass,adult,en,returning,295,2,40.83,Bronze,5,10.0|0.0|0.0|0.0|40.0|50.0|85.0|60.0,40.0,Scout,80.0,49.0,0,0,45.0,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,43.7,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-RET-001,0,0,0,2,0,6,0,4,BLD|LED|OPR|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0368,Synthetic 368,FlightPass,minor,ar,minor_ar,370,3,54.17,Silver,6,50.0|50.0|0.0|50.0|0.0|40.0|50.0|85.0,37.5,Scout,95.0,49.0,0,0,32.5,Expanding,NORMAL,NOT_ELIGIBLE,41.45,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,3,0,4,0,4,BLD|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0369,Synthetic 369,WingPass,adult,en,a11y_compressed,350,3,50.0,Silver,5,65.0|0.0|0.0|50.0|60.0|0.0|50.0|75.0,42.5,Scout,76.67,49.0,0,0,38.75,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,44.95,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,2,0,4,0,4,BLD|LED|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0370,Synthetic 370,FlightPass,adult,en,team_passenger,175,2,38.33,Bronze,4,65.0|0.0|75.0|0.0|40.0|50.0|0.0|0.0,5.0,Hatchling,30.0,30.0,0,0,27.5,Expanding,NORMAL,NOT_ELIGIBLE,20.5,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,0,0,4,0,3,BLD|OPR,0,1,{'full_mastery_from_team': 'no'},,PASS
